po_id,order_date,promised_delivery_date,actual_delivery_date,supplier_id,supplier_name,supplier_country,category,item,business_unit,unit_price,quantity,line_total,payment_terms,on_contract,quality_rejected
PO-2023-01278,2023-02-09,2023-02-19,2023-03-01,SUP-029,Great Wall Components,China,Electronics,Power Supply Unit 450W,Retail Operations,62.0,132,8184.0,Net 30,True,False
PO-2023-01317,2023-02-09,2023-03-15,2023-03-15,SUP-025,Cascade Semitech,USA,Electronics,PCB Assembly A-11,Manufacturing,51.9,416,21590.4,Net 45,True,False
PO-2023-01252,2023-02-09,2023-02-22,2023-02-22,SUP-022,Redwood Components,USA,Electronics,PCB Assembly A-11,Manufacturing,46.64,238,11100.32,Net 60,True,False
PO-2023-01245,2023-02-10,2023-03-02,2023-03-02,SUP-033,Busan Components,South Korea,Electronics,Power Supply Unit 450W,Corporate,56.99,128,7294.72,Net 30,True,False
PO-2023-01327,2023-02-10,2023-03-12,2023-03-12,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,Manufacturing,48.17,412,19846.04,Net 45,True,False
PO-2023-01345,2023-02-10,2023-02-18,2023-02-18,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,Manufacturing,65.63,157,10303.91,Net 30,True,False
PO-2023-01285,2023-02-10,2023-03-05,2023-03-05,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,Manufacturing,63.99,260,16637.4,Net 30,True,False
PO-2023-01256,2023-02-11,2023-03-07,2023-03-07,SUP-025,Cascade Semitech,USA,Electronics,PCB Assembly A-11,Corporate,50.39,255,12849.45,Net 30,True,False
PO-2023-01323,2023-02-11,2023-03-07,2023-03-07,SUP-034,Pacific Rim Circuits,China,Electronics,PCB Assembly A-11,Field Services,46.82,468,21911.76,Net 60,False,False
PO-2023-01257,2023-02-11,2023-03-06,2023-03-06,SUP-034,Pacific Rim Circuits,China,Electronics,Microcontroller MCU-9,Retail Operations,7.16,3439,24623.24,Net 30,True,False
PO-2023-01304,2023-02-11,2023-02-28,2023-02-28,SUP-036,Golden Dragon Components,China,Electronics,Power Supply Unit 450W,Manufacturing,69.76,43,2999.68,Net 30,True,False
PO-2023-01225,2023-02-11,2023-02-24,2023-02-24,SUP-022,Redwood Components,USA,Electronics,Connector Kit CK-8,Manufacturing,4.28,3581,15326.68,Net 30,True,False
PO-2023-01290,2023-02-11,2023-02-20,2023-02-20,SUP-025,Cascade Semitech,USA,Electronics,Power Supply Unit 450W,R&D,62.94,127,7993.38,Net 30,False,False
PO-2023-01220,2023-02-12,2023-02-27,2023-02-27,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,Field Services,61.32,176,10792.32,Net 30,True,False
PO-2023-01232,2023-02-12,2023-02-25,2023-02-25,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,R&D,63.3,176,11140.8,Net 60,True,False
PO-2023-01259,2023-02-12,2023-02-22,2023-02-22,SUP-034,Pacific Rim Circuits,China,Electronics,Sensor Module SM-3,Field Services,22.89,333,7622.37,Net 45,False,False
PO-2023-01242,2023-02-12,2023-03-08,2023-03-08,SUP-032,Lotus Components,India,Electronics,Sensor Module SM-3,Field Services,20.75,463,9607.25,Net 30,False,False
PO-2023-01332,2023-02-12,2023-02-19,2023-02-19,SUP-032,Lotus Components,India,Electronics,Sensor Module SM-3,R&D,19.97,712,14218.64,Net 30,True,False
PO-2023-01348,2023-02-12,2023-02-19,2023-02-19,SUP-028,Summit Components,USA,Electronics,Sensor Module SM-3,Field Services,24.07,976,23492.32,Net 30,False,False
PO-2023-01281,2023-02-12,2023-03-11,2023-03-22,SUP-029,Great Wall Components,China,Electronics,Connector Kit CK-8,Field Services,4.81,3123,15021.63,Net 30,False,False
PO-2023-01337,2023-02-12,2023-03-04,2023-03-08,SUP-036,Golden Dragon Components,China,Electronics,Microcontroller MCU-9,Field Services,7.87,2616,20587.92,Net 45,True,False
PO-2023-01307,2023-02-13,2023-02-22,2023-02-22,SUP-033,Busan Components,South Korea,Electronics,Connector Kit CK-8,Manufacturing,3.83,1794,6871.02,Net 30,True,False
PO-2023-01258,2023-02-13,2023-03-19,2023-03-19,SUP-034,Pacific Rim Circuits,China,Electronics,Connector Kit CK-8,Manufacturing,4.11,2856,11738.16,Net 45,True,False
PO-2023-01283,2023-02-13,2023-03-05,2023-03-05,SUP-032,Lotus Components,India,Electronics,PCB Assembly A-11,R&D,46.68,682,31835.76,Net 30,True,False
PO-2023-01255,2023-02-13,2023-03-12,2023-03-12,SUP-022,Redwood Components,USA,Electronics,PCB Assembly A-11,R&D,48.23,342,16494.66,Net 60,True,False
PO-2023-01351,2023-02-13,2023-03-11,2023-03-11,SUP-036,Golden Dragon Components,China,Electronics,Sensor Module SM-3,Manufacturing,23.71,383,9080.93,Net 30,True,False
PO-2023-01246,2023-02-14,2023-02-28,2023-02-28,SUP-028,Summit Components,USA,Electronics,Microcontroller MCU-9,R&D,7.74,3059,23676.66,Net 60,True,False
PO-2023-01239,2023-02-14,2023-02-27,2023-02-27,SUP-022,Redwood Components,USA,Electronics,Power Supply Unit 450W,R&D,59.71,169,10090.99,Net 45,True,False
PO-2023-01291,2023-02-14,2023-03-01,2023-03-01,SUP-036,Golden Dragon Components,China,Electronics,Power Supply Unit 450W,Manufacturing,60.85,125,7606.25,Net 30,True,False
PO-2023-01216,2023-02-14,2023-02-23,2023-02-23,SUP-028,Summit Components,USA,Electronics,Microcontroller MCU-9,Field Services,7.66,2314,17725.24,Net 45,True,False
PO-2023-01344,2023-02-14,2023-03-03,2023-03-03,SUP-025,Cascade Semitech,USA,Electronics,Power Supply Unit 450W,Field Services,64.28,158,10156.24,Net 60,False,False
PO-2023-01320,2023-02-15,2023-03-12,2023-03-12,SUP-034,Pacific Rim Circuits,China,Electronics,Power Supply Unit 450W,Field Services,58.8,117,6879.6,Net 30,True,False
PO-2023-01229,2023-02-15,2023-03-21,2023-03-26,SUP-029,Great Wall Components,China,Electronics,Microcontroller MCU-9,R&D,6.48,1805,11696.4,Net 45,False,False
PO-2023-01267,2023-02-15,2023-03-10,2023-03-10,SUP-035,Pacific Rim Semitech,China,Electronics,Microcontroller MCU-9,R&D,7.27,1149,8353.23,Net 60,True,False
PO-2023-01226,2023-02-15,2023-03-17,2023-03-17,SUP-034,Pacific Rim Circuits,China,Electronics,PCB Assembly A-11,Field Services,50.61,328,16600.08,Net 30,True,False
PO-2023-01292,2023-02-15,2023-02-26,2023-02-26,SUP-032,Lotus Components,India,Electronics,Sensor Module SM-3,Manufacturing,20.22,613,12394.86,Net 30,True,False
PO-2023-01294,2023-02-16,2023-02-27,2023-02-27,SUP-025,Cascade Semitech,USA,Electronics,Connector Kit CK-8,Corporate,4.32,2373,10251.36,Net 45,True,False
PO-2023-01279,2023-02-16,2023-03-14,2023-03-14,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,Field Services,52.4,550,28820.0,Net 30,True,False
PO-2023-01262,2023-02-16,2023-03-02,2023-03-02,SUP-024,Sterling Components,USA,Electronics,Power Supply Unit 450W,Field Services,59.01,106,6255.06,Net 60,False,False
PO-2023-01236,2023-02-16,2023-02-21,2023-02-21,SUP-025,Cascade Semitech,USA,Electronics,Microcontroller MCU-9,Retail Operations,7.46,4111,30668.06,Net 45,True,False
PO-2023-01311,2023-02-16,2023-02-28,2023-02-28,SUP-022,Redwood Components,USA,Electronics,PCB Assembly A-11,Corporate,45.95,334,15347.3,Net 30,True,False
PO-2023-01282,2023-02-17,2023-02-23,2023-02-23,SUP-028,Summit Components,USA,Electronics,Connector Kit CK-8,R&D,4.41,2787,12290.67,Net 60,True,False
PO-2023-01270,2023-02-17,2023-03-15,2023-03-15,SUP-024,Sterling Components,USA,Electronics,Sensor Module SM-3,Field Services,23.45,553,12967.85,Net 30,True,False
PO-2023-01254,2023-02-17,2023-03-07,2023-03-07,SUP-022,Redwood Components,USA,Electronics,Sensor Module SM-3,Field Services,19.18,378,7250.04,Net 30,True,False
PO-2023-01341,2023-02-18,2023-03-16,2023-03-30,SUP-029,Great Wall Components,China,Electronics,Power Supply Unit 450W,Retail Operations,65.58,159,10427.22,Net 30,True,False
PO-2023-01264,2023-02-18,2023-03-05,2023-03-05,SUP-026,Great Wall Circuits,China,Electronics,Connector Kit CK-8,R&D,4.37,2330,10182.1,Net 60,True,False
PO-2023-01280,2023-02-18,2023-03-21,2023-04-08,SUP-029,Great Wall Components,China,Electronics,Microcontroller MCU-9,Corporate,7.65,1854,14183.1,Net 45,True,False
PO-2023-01325,2023-02-18,2023-03-09,2023-03-10,SUP-033,Busan Components,South Korea,Electronics,Microcontroller MCU-9,Corporate,5.99,2254,13501.46,Net 30,True,False
PO-2023-01276,2023-02-19,2023-02-27,2023-02-27,SUP-022,Redwood Components,USA,Electronics,Power Supply Unit 450W,Field Services,63.5,89,5651.5,Net 45,True,False
PO-2023-01308,2023-02-19,2023-03-08,2023-03-08,SUP-034,Pacific Rim Circuits,China,Electronics,Power Supply Unit 450W,Corporate,60.28,262,15793.36,Net 30,True,False
PO-2023-01334,2023-02-19,2023-03-06,2023-03-06,SUP-033,Busan Components,South Korea,Electronics,Microcontroller MCU-9,Field Services,6.58,1985,13061.3,Net 15,True,False
PO-2023-01295,2023-02-19,2023-03-08,2023-03-08,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,Corporate,65.6,151,9905.6,Net 45,True,False
PO-2023-01293,2023-02-19,2023-02-26,2023-02-26,SUP-024,Sterling Components,USA,Electronics,Power Supply Unit 450W,Field Services,65.05,171,11123.55,Net 45,True,False
PO-2023-01263,2023-02-19,2023-03-06,2023-03-06,SUP-033,Busan Components,South Korea,Electronics,Connector Kit CK-8,Corporate,3.75,3523,13211.25,Net 45,True,False
PO-2023-01300,2023-02-19,2023-03-06,2023-03-06,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,Manufacturing,66.55,116,7719.8,Net 15,True,False
PO-2023-01275,2023-02-20,2023-03-15,2023-03-15,SUP-028,Summit Components,USA,Electronics,Sensor Module SM-3,Corporate,23.65,1136,26866.4,Net 30,True,False
PO-2023-01269,2023-02-20,2023-03-21,2023-03-21,SUP-033,Busan Components,South Korea,Electronics,Sensor Module SM-3,R&D,19.86,485,9632.1,Net 45,True,False
PO-2023-01249,2023-02-20,2023-03-15,2023-03-15,SUP-034,Pacific Rim Circuits,China,Electronics,Sensor Module SM-3,Retail Operations,22.42,372,8340.24,Net 15,True,False
PO-2023-01251,2023-02-20,2023-03-01,2023-03-01,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,R&D,59.31,154,9133.74,Net 45,True,False
PO-2023-01314,2023-02-20,2023-03-25,2023-03-25,SUP-024,Sterling Components,USA,Electronics,Sensor Module SM-3,Retail Operations,21.73,527,11451.71,Net 60,True,False
PO-2023-01343,2023-02-20,2023-02-25,2023-02-25,SUP-025,Cascade Semitech,USA,Electronics,Power Supply Unit 450W,R&D,65.1,126,8202.6,Net 30,True,False
PO-2023-01305,2023-02-21,2023-03-14,2023-03-14,SUP-034,Pacific Rim Circuits,China,Electronics,Power Supply Unit 450W,Manufacturing,61.72,140,8640.8,Net 30,True,False
PO-2023-01288,2023-02-21,2023-03-09,2023-03-09,SUP-034,Pacific Rim Circuits,China,Electronics,Sensor Module SM-3,R&D,20.8,526,10940.8,Net 60,True,False
PO-2023-01324,2023-02-21,2023-03-15,2023-03-15,SUP-028,Summit Components,USA,Electronics,Sensor Module SM-3,Field Services,23.41,715,16738.15,Net 30,False,False
PO-2023-01315,2023-02-21,2023-03-25,2023-03-27,SUP-025,Cascade Semitech,USA,Electronics,Power Supply Unit 450W,Field Services,62.96,154,9695.84,Net 30,True,False
PO-2023-01338,2023-02-22,2023-03-27,2023-03-27,SUP-033,Busan Components,South Korea,Electronics,Microcontroller MCU-9,Field Services,6.57,2155,14158.35,Net 30,True,False
PO-2023-01244,2023-02-22,2023-02-27,2023-02-27,SUP-035,Pacific Rim Semitech,China,Electronics,Power Supply Unit 450W,R&D,61.8,189,11680.2,Net 60,True,False
PO-2023-01214,2023-02-22,2023-03-01,2023-03-10,SUP-029,Great Wall Components,China,Electronics,Microcontroller MCU-9,Retail Operations,8.29,2534,21006.86,Net 45,True,False
PO-2023-01310,2023-02-22,2023-03-04,2023-03-04,SUP-032,Lotus Components,India,Electronics,Power Supply Unit 450W,Manufacturing,53.65,137,7350.05,Net 60,True,False
PO-2023-01271,2023-02-22,2023-03-26,2023-03-27,SUP-022,Redwood Components,USA,Electronics,Connector Kit CK-8,Corporate,3.97,3057,12136.29,Net 30,True,False
PO-2023-01250,2023-02-23,2023-03-03,2023-03-03,SUP-028,Summit Components,USA,Electronics,Microcontroller MCU-9,Corporate,7.62,2592,19751.04,Net 30,True,False
PO-2023-01309,2023-02-23,2023-03-18,2023-03-18,SUP-032,Lotus Components,India,Electronics,PCB Assembly A-11,Corporate,46.21,426,19685.46,Net 60,True,False
PO-2023-01224,2023-02-24,2023-03-11,2023-03-11,SUP-026,Great Wall Circuits,China,Electronics,Microcontroller MCU-9,Manufacturing,7.88,2010,15838.8,Net 30,True,False
PO-2023-01211,2023-02-24,2023-03-03,2023-03-03,SUP-022,Redwood Components,USA,Electronics,Connector Kit CK-8,Corporate,3.8,3994,15177.2,Net 30,True,False
PO-2023-01342,2023-02-24,2023-03-09,2023-03-09,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,Field Services,67.5,111,7492.5,Net 45,False,False
PO-2023-01273,2023-02-24,2023-03-02,2023-03-02,SUP-025,Cascade Semitech,USA,Electronics,Sensor Module SM-3,Manufacturing,23.12,321,7421.52,Net 15,True,False
PO-2023-01296,2023-02-24,2023-03-01,2023-03-01,SUP-036,Golden Dragon Components,China,Electronics,PCB Assembly A-11,Retail Operations,50.46,379,19124.34,Net 45,True,False
PO-2023-01353,2023-02-25,2023-03-23,2023-03-23,SUP-036,Golden Dragon Components,China,Electronics,PCB Assembly A-11,Retail Operations,53.17,567,30147.39,Net 30,True,False
PO-2023-01297,2023-02-25,2023-03-05,2023-03-05,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,Retail Operations,64.07,129,8265.03,Net 30,True,False
PO-2023-01299,2023-02-25,2023-03-30,2023-03-30,SUP-032,Lotus Components,India,Electronics,Power Supply Unit 450W,Corporate,51.35,133,6829.55,Net 15,True,False
PO-2023-01222,2023-02-25,2023-03-13,2023-03-13,SUP-025,Cascade Semitech,USA,Electronics,Sensor Module SM-3,Corporate,24.12,496,11963.52,Net 30,True,False
PO-2023-01306,2023-02-25,2023-03-17,2023-03-17,SUP-023,Schwarzwald Circuits,Germany,Electronics,PCB Assembly A-11,R&D,49.31,630,31065.3,Net 30,True,False
PO-2023-01212,2023-02-25,2023-03-13,2023-03-13,SUP-033,Busan Components,South Korea,Electronics,Power Supply Unit 450W,Field Services,49.25,67,3299.75,Net 30,False,False
PO-2023-01301,2023-02-26,2023-03-04,2023-03-04,SUP-022,Redwood Components,USA,Electronics,Sensor Module SM-3,Field Services,20.9,573,11975.7,Net 45,True,False
PO-2023-01326,2023-02-26,2023-03-25,2023-03-25,SUP-032,Lotus Components,India,Electronics,Microcontroller MCU-9,Corporate,6.24,1634,10196.16,Net 45,True,False
PO-2023-01247,2023-02-26,2023-03-27,2023-03-27,SUP-028,Summit Components,USA,Electronics,Connector Kit CK-8,Field Services,4.52,4088,18477.76,Net 30,False,False
PO-2023-01333,2023-02-26,2023-03-05,2023-03-05,SUP-024,Sterling Components,USA,Electronics,Power Supply Unit 450W,R&D,60.94,203,12370.82,Net 15,True,False
PO-2023-01231,2023-02-26,2023-03-30,2023-03-30,SUP-036,Golden Dragon Components,China,Electronics,Connector Kit CK-8,Manufacturing,4.22,1698,7165.56,Net 15,True,False
PO-2023-01228,2023-02-26,2023-03-04,2023-03-04,SUP-033,Busan Components,South Korea,Electronics,Power Supply Unit 450W,Field Services,59.03,84,4958.52,Net 45,True,False
PO-2023-01316,2023-02-26,2023-03-11,2023-03-21,SUP-029,Great Wall Components,China,Electronics,PCB Assembly A-11,Retail Operations,51.33,329,16887.57,Net 60,True,False
PO-2023-01243,2023-02-27,2023-03-10,2023-03-10,SUP-027,Golden Dragon Circuits,China,Electronics,Microcontroller MCU-9,Field Services,7.68,3246,24929.28,Net 45,True,False
PO-2023-01318,2023-02-27,2023-03-06,2023-03-06,SUP-034,Pacific Rim Circuits,China,Electronics,Connector Kit CK-8,Corporate,4.19,2573,10780.87,Net 30,True,False
PO-2023-01335,2023-02-27,2023-03-22,2023-03-22,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,Manufacturing,68.75,39,2681.25,Net 45,True,False
PO-2023-01354,2023-02-27,2023-03-07,2023-03-07,SUP-034,Pacific Rim Circuits,China,Electronics,PCB Assembly A-11,Corporate,53.07,480,25473.6,Net 30,True,False
PO-2023-01241,2023-02-27,2023-03-25,2023-03-25,SUP-028,Summit Components,USA,Electronics,Connector Kit CK-8,Manufacturing,4.35,3566,15512.1,Net 60,True,False
PO-2023-01217,2023-02-27,2023-03-24,2023-03-24,SUP-025,Cascade Semitech,USA,Electronics,Sensor Module SM-3,Manufacturing,24.38,492,11994.96,Net 45,True,False
PO-2023-01227,2023-02-27,2023-03-19,2023-03-19,SUP-025,Cascade Semitech,USA,Electronics,Microcontroller MCU-9,Corporate,7.89,2944,23228.16,Net 45,True,False
PO-2023-01230,2023-02-28,2023-03-25,2023-03-25,SUP-034,Pacific Rim Circuits,China,Electronics,PCB Assembly A-11,Corporate,47.04,228,10725.12,Net 60,True,False
PO-2023-01238,2023-02-28,2023-03-23,2023-03-23,SUP-036,Golden Dragon Components,China,Electronics,Sensor Module SM-3,Corporate,24.03,765,18382.95,Net 30,True,False
PO-2023-01261,2023-02-28,2023-03-19,2023-03-19,SUP-032,Lotus Components,India,Electronics,PCB Assembly A-11,R&D,43.45,430,18683.5,Net 30,False,False
PO-2023-01277,2023-02-28,2023-03-24,2023-03-24,SUP-036,Golden Dragon Components,China,Electronics,Power Supply Unit 450W,Retail Operations,62.44,215,13424.6,Net 45,True,False
PO-2023-01287,2023-02-28,2023-03-16,2023-03-16,SUP-022,Redwood Components,USA,Electronics,Connector Kit CK-8,R&D,3.98,3603,14339.94,Net 30,False,False
PO-2023-01328,2023-02-28,2023-03-20,2023-03-20,SUP-026,Great Wall Circuits,China,Electronics,Sensor Module SM-3,Field Services,24.08,403,9704.24,Net 30,True,False
PO-2023-01340,2023-02-28,2023-03-08,2023-03-08,SUP-034,Pacific Rim Circuits,China,Electronics,Connector Kit CK-8,Field Services,4.28,3585,15343.8,Net 15,False,False
PO-2023-01336,2023-02-28,2023-03-09,2023-03-09,SUP-025,Cascade Semitech,USA,Electronics,Connector Kit CK-8,Manufacturing,4.44,4258,18905.52,Net 45,True,False
PO-2023-02458,2023-03-01,2023-03-26,2023-03-26,SUP-028,Summit Components,USA,Electronics,Connector Kit CK-8,Field Services,4.46,4832,21550.72,Net 45,True,True
PO-2023-02416,2023-03-01,2023-03-18,2023-04-01,SUP-029,Great Wall Components,China,Electronics,Connector Kit CK-8,Corporate,4.99,3307,16501.93,Net 30,True,False
PO-2023-02383,2023-03-01,2023-03-09,2023-03-09,SUP-036,Golden Dragon Components,China,Electronics,Sensor Module SM-3,Manufacturing,25.48,705,17963.4,Net 30,True,False
PO-2023-02380,2023-03-01,2023-03-28,2023-03-29,SUP-023,Schwarzwald Circuits,Germany,Electronics,PCB Assembly A-11,Manufacturing,42.97,461,19809.17,Net 30,True,False
PO-2023-02291,2023-03-01,2023-03-29,2023-03-29,SUP-025,Cascade Semitech,USA,Electronics,Connector Kit CK-8,Corporate,4.57,4705,21501.85,Net 45,True,False
PO-2023-02320,2023-03-02,2023-03-15,2023-03-15,SUP-022,Redwood Components,USA,Electronics,PCB Assembly A-11,Corporate,47.52,231,10977.12,Net 30,True,False
PO-2023-02353,2023-03-02,2023-03-15,2023-03-15,SUP-028,Summit Components,USA,Electronics,Microcontroller MCU-9,R&D,7.34,1805,13248.7,Net 45,False,False
PO-2023-02424,2023-03-02,2023-04-05,2023-04-05,SUP-034,Pacific Rim Circuits,China,Electronics,PCB Assembly A-11,Retail Operations,50.35,527,26534.45,Net 30,True,False
PO-2023-02391,2023-03-02,2023-03-12,2023-03-12,SUP-035,Pacific Rim Semitech,China,Electronics,PCB Assembly A-11,Corporate,50.95,356,18138.2,Net 45,True,False
PO-2023-02377,2023-03-02,2023-03-27,2023-03-27,SUP-025,Cascade Semitech,USA,Electronics,Sensor Module SM-3,R&D,24.91,847,21098.77,Net 60,True,False
PO-2023-02378,2023-03-02,2023-04-01,2023-04-01,SUP-033,Busan Components,South Korea,Electronics,Power Supply Unit 450W,Corporate,52.76,185,9760.6,Net 60,True,False
PO-2023-02313,2023-03-02,2023-04-02,2023-04-03,SUP-028,Summit Components,USA,Electronics,Sensor Module SM-3,R&D,25.29,631,15957.99,Net 45,True,False
PO-2023-02363,2023-03-02,2023-03-17,2023-03-17,SUP-024,Sterling Components,USA,Electronics,Power Supply Unit 450W,Retail Operations,67.72,131,8871.32,Net 45,True,False
PO-2023-02315,2023-03-02,2023-03-15,2023-03-27,SUP-029,Great Wall Components,China,Electronics,Power Supply Unit 450W,Corporate,61.9,191,11822.9,Net 30,True,False
PO-2023-02347,2023-03-03,2023-03-31,2023-03-31,SUP-028,Summit Components,USA,Electronics,Sensor Module SM-3,Field Services,24.61,554,13633.94,Net 45,True,False
PO-2023-02374,2023-03-03,2023-03-27,2023-03-27,SUP-032,Lotus Components,India,Electronics,PCB Assembly A-11,Manufacturing,42.3,613,25929.9,Net 15,True,False
PO-2023-02354,2023-03-03,2023-03-28,2023-03-28,SUP-028,Summit Components,USA,Electronics,Microcontroller MCU-9,Manufacturing,7.62,2292,17465.04,Net 30,True,False
PO-2023-02375,2023-03-03,2023-04-04,2023-04-04,SUP-033,Busan Components,South Korea,Electronics,Power Supply Unit 450W,Manufacturing,49.9,188,9381.2,Net 60,True,False
PO-2023-02409,2023-03-03,2023-03-22,2023-03-22,SUP-028,Summit Components,USA,Electronics,Connector Kit CK-8,Manufacturing,4.46,2622,11694.12,Net 45,True,False
PO-2023-02390,2023-03-03,2023-03-15,2023-03-15,SUP-036,Golden Dragon Components,China,Electronics,Sensor Module SM-3,Corporate,24.01,722,17335.22,Net 30,True,False
